Client ID,Location,Month,Quarter,Year,Category,Distributor,Min Monthly Sales,Total Sales,Total Points,Points Worth ($)
729,"Libres, Puebla",11,4,2020,C6,D6,183000,239300,2670,2296.2
729,"Libres, Puebla",12,4,2020,C6,D6,183000,250900,20268,17430.48
730,"Libres, Puebla",1,1,2018,C3,D2,41000,41799,162,139.32
730,"Libres, Puebla",2,1,2018,C3,D2,41000,47503,150,129.0
730,"Libres, Puebla",3,1,2018,C3,D2,41000,63238,7673,6598.78
730,"Libres, Puebla",4,2,2018,C3,D2,41000,53805,253,217.57999999999998
730,"Libres, Puebla",5,2,2018,C3,D2,41000,47766,198,170.28
730,"Libres, Puebla",6,2,2018,C3,D2,41000,52444,7622,6554.92
730,"Libres, Puebla",7,3,2018,C3,D2,41000,42595,246,211.56
730,"Libres, Puebla",8,3,2018,C3,D2,41000,38073,0,0.0
730,"Libres, Puebla",9,3,2018,C3,D2,41000,44058,3977,3420.22
730,"Libres, Puebla",10,4,2018,C3,D2,41000,34564,0,0.0
730,"Libres, Puebla",11,4,2018,C3,D2,41000,50012,203,174.57999999999998
730,"Libres, Puebla",12,4,2018,C3,D2,41000,54269,7633,6564.38
730,"Libres, Puebla",1,1,2019,C3,D2,41000,51688,333,286.38
730,"Libres, Puebla",2,1,2019,C3,D2,41000,39659,0,0.0
730,"Libres, Puebla",3,1,2019,C3,D2,41000,47779,7388,6353.68
730,"Libres, Puebla",4,2,2019,C3,D2,41000,26927,0,0.0
730,"Libres, Puebla",5,2,2019,C3,D2,41000,48454,215,184.9
730,"Libres, Puebla",6,2,2019,C3,D2,41000,36615,0,0.0
730,"Libres, Puebla",7,3,2019,C3,D2,41000,31658,0,0.0
730,"Libres, Puebla",8,3,2019,C3,D2,41000,31519,0,0.0
730,"Libres, Puebla",9,3,2019,C3,D2,41000,19717,0,0.0
730,"Libres, Puebla",10,4,2019,C3,D2,41000,38775,0,0.0
730,"Libres, Puebla",11,4,2019,C3,D2,41000,32876,0,0.0
730,"Libres, Puebla",12,4,2019,C3,D2,41000,42994,228,196.07999999999998
730,"Libres, Puebla",1,1,2020,C3,D2,41000,36166,0,0.0
730,"Libres, Puebla",2,1,2020,C3,D2,41000,26248,0,0.0
730,"Libres, Puebla",3,1,2020,C3,D2,41000,30045,0,0.0
730,"Libres, Puebla",4,2,2020,C3,D2,41000,25551,0,0.0
730,"Libres, Puebla",5,2,2020,C3,D2,41000,37807,0,0.0
730,"Libres, Puebla",6,2,2020,C3,D2,41000,39187,0,0.0
730,"Libres, Puebla",7,3,2020,C2,D2,23000,7614,0,0.0
730,"Libres, Puebla",8,3,2020,C2,D2,23000,52821,146,125.56
730,"Libres, Puebla",9,3,2020,C2,D2,23000,18000,4894,4208.84
730,"Libres, Puebla",10,4,2020,C2,D2,23000,20170,0,0.0
730,"Libres, Puebla",11,4,2020,C2,D2,23000,21998,0,0.0
730,"Libres, Puebla",12,4,2020,C2,D2,23000,38103,5134,4415.24
732,"Puebla, Puebla",1,1,2018,C2,D2,23000,1905,0,0.0
732,"Puebla, Puebla",2,1,2018,C2,D2,23000,2447,0,0.0
732,"Puebla, Puebla",3,1,2018,C2,D2,23000,3536,0,0.0
732,"Puebla, Puebla",4,2,2018,C2,D2,23000,5424,0,0.0
732,"Puebla, Puebla",5,2,2018,C2,D2,23000,14474,0,0.0
732,"Puebla, Puebla",6,2,2018,C2,D2,23000,25994,160,137.6
732,"Puebla, Puebla",7,3,2018,C2,D2,23000,6634,0,0.0
732,"Puebla, Puebla",8,3,2018,C2,D2,23000,34634,148,127.28
732,"Puebla, Puebla",9,3,2018,C2,D2,23000,8681,0,0.0
732,"Puebla, Puebla",10,4,2018,C2,D2,23000,6472,0,0.0
732,"Puebla, Puebla",11,4,2018,C2,D2,23000,6439,0,0.0
732,"Puebla, Puebla",12,4,2018,C2,D2,23000,10006,0,0.0
732,"Puebla, Puebla",1,1,2019,C2,D2,23000,3935,0,0.0
732,"Puebla, Puebla",2,1,2019,C2,D2,23000,1770,0,0.0
732,"Puebla, Puebla",3,1,2019,C2,D2,23000,44446,42,36.12
732,"Puebla, Puebla",4,2,2019,C2,D2,23000,11167,0,0.0
732,"Puebla, Puebla",5,2,2019,C2,D2,23000,6766,0,0.0
732,"Puebla, Puebla",6,2,2019,C2,D2,23000,15375,0,0.0
732,"Puebla, Puebla",7,3,2019,C2,D2,23000,6732,0,0.0
732,"Puebla, Puebla",8,3,2019,C2,D2,23000,7148,0,0.0
732,"Puebla, Puebla",9,3,2019,C2,D2,23000,2032,0,0.0
732,"Puebla, Puebla",10,4,2019,C2,D2,23000,1674,0,0.0
732,"Puebla, Puebla",11,4,2019,C2,D2,23000,8217,0,0.0
732,"Puebla, Puebla",12,4,2019,C2,D2,23000,5022,0,0.0
735,"Paraiso, Tabasco",1,1,2018,C3,D2,41000,156768,1953,1679.58
735,"Paraiso, Tabasco",2,1,2018,C3,D2,41000,73430,258,221.88
735,"Paraiso, Tabasco",3,1,2018,C3,D2,41000,132705,7424,6384.64
735,"Paraiso, Tabasco",4,2,2018,C3,D2,41000,66844,225,193.5
735,"Paraiso, Tabasco",5,2,2018,C3,D2,41000,35903,0,0.0
735,"Paraiso, Tabasco",6,2,2018,C3,D2,41000,125146,8594,7390.84
735,"Paraiso, Tabasco",7,3,2018,C3,D2,41000,179908,702,603.72
735,"Paraiso, Tabasco",8,3,2018,C3,D2,41000,23793,0,0.0
735,"Paraiso, Tabasco",9,3,2018,C3,D2,41000,108378,8269,7111.34
735,"Paraiso, Tabasco",10,4,2018,C3,D2,41000,96936,405,348.3
735,"Paraiso, Tabasco",11,4,2018,C3,D2,41000,126059,1225,1053.5
735,"Paraiso, Tabasco",12,4,2018,C3,D2,41000,136099,7845,6746.7
735,"Paraiso, Tabasco",1,1,2019,C3,D2,41000,60536,150,129.0
735,"Paraiso, Tabasco",2,1,2019,C3,D2,41000,184330,1679,1443.94
735,"Paraiso, Tabasco",3,1,2019,C3,D2,41000,276884,9796,8424.56
735,"Paraiso, Tabasco",4,2,2019,C3,D2,41000,82751,606,521.16
735,"Paraiso, Tabasco",5,2,2019,C3,D2,41000,90562,725,623.5
735,"Paraiso, Tabasco",6,2,2019,C3,D2,41000,90562,8013,6891.18
735,"Paraiso, Tabasco",7,3,2019,C4,D2,59000,107700,863,742.18
735,"Paraiso, Tabasco",8,3,2019,C4,D2,59000,250749,2697,2319.42
735,"Paraiso, Tabasco",9,3,2019,C4,D2,59000,91101,10336,8888.96
735,"Paraiso, Tabasco",10,4,2019,C4,D2,59000,160908,1049,902.14
735,"Paraiso, Tabasco",11,4,2019,C4,D2,59000,88977,967,831.62
735,"Paraiso, Tabasco",12,4,2019,C4,D2,59000,35614,10200,8772.0
735,"Paraiso, Tabasco",1,1,2020,C4,D2,59000,12461,0,0.0
735,"Paraiso, Tabasco",2,1,2020,C4,D2,59000,7132,0,0.0
735,"Paraiso, Tabasco",3,1,2020,C4,D2,59000,32735,0,0.0
735,"Paraiso, Tabasco",4,2,2020,C4,D2,59000,55765,0,0.0
735,"Paraiso, Tabasco",5,2,2020,C4,D2,59000,20034,0,0.0
735,"Paraiso, Tabasco",6,2,2020,C4,D2,59000,25176,0,0.0
735,"Paraiso, Tabasco",7,3,2020,C4,D2,59000,116882,577,496.21999999999997
735,"Paraiso, Tabasco",8,3,2020,C4,D2,59000,5393,0,0.0
735,"Paraiso, Tabasco",9,3,2020,C4,D2,59000,35539,0,0.0
735,"Paraiso, Tabasco",10,4,2020,C4,D2,59000,22076,0,0.0
735,"Paraiso, Tabasco",11,4,2020,C4,D2,59000,9547,0,0.0
735,"Paraiso, Tabasco",12,4,2020,C4,D2,59000,2380,0,0.0
739,"Morelia, Michoacan",1,1,2018,C4,D2,59000,43827,0,0.0
739,"Morelia, Michoacan",2,1,2018,C4,D2,59000,105025,1269,1091.34
739,"Morelia, Michoacan",3,1,2018,C4,D2,59000,55480,10535,9060.1
739,"Morelia, Michoacan",4,2,2018,C4,D2,59000,82978,822,706.92
739,"Morelia, Michoacan",5,2,2018,C4,D2,59000,94706,869,747.34
739,"Morelia, Michoacan",6,2,2018,C4,D2,59000,106412,11773,10124.78
739,"Morelia, Michoacan",7,3,2018,C4,D2,59000,106313,558,479.88
739,"Morelia, Michoacan",8,3,2018,C4,D2,59000,27424,0,0.0
739,"Morelia, Michoacan",9,3,2018,C4,D2,59000,59102,6696,5758.5599999999995
739,"Morelia, Michoacan",10,4,2018,C4,D2,59000,73402,813,699.18
739,"Morelia, Michoacan",11,4,2018,C4,D2,59000,177606,2126,1828.36
739,"Morelia, Michoacan",12,4,2018,C4,D2,59000,17270,10200,8772.0
739,"Morelia, Michoacan",1,1,2019,C4,D2,59000,30520,0,0.0
739,"Morelia, Michoacan",2,1,2019,C4,D2,59000,164180,725,623.5
739,"Morelia, Michoacan",3,1,2019,C4,D2,59000,82022,11321,9736.06
739,"Morelia, Michoacan",4,2,2019,C4,D2,59000,8286,0,0.0
739,"Morelia, Michoacan",5,2,2019,C4,D2,59000,154393,1102,947.72
739,"Morelia, Michoacan",6,2,2019,C4,D2,59000,61177,11036,9490.96
739,"Morelia, Michoacan",7,3,2019,C4,D2,59000,32931,0,0.0
739,"Morelia, Michoacan",8,3,2019,C4,D2,59000,28398,0,0.0
739,"Morelia, Michoacan",9,3,2019,C4,D2,59000,114178,7154,6152.44
739,"Morelia, Michoacan",10,4,2019,C4,D2,59000,157533,1322,1136.92
739,"Morelia, Michoacan",11,4,2019,C4,D2,59000,25084,0,0.0
739,"Morelia, Michoacan",12,4,2019,C4,D2,59000,8948,6200,5332.0
739,"Morelia, Michoacan",1,1,2020,C4,D2,59000,44268,0,0.0
739,"Morelia, Michoacan",2,1,2020,C4,D2,59000,202368,1669,1435.34
739,"Morelia, Michoacan",3,1,2020,C4,D2,59000,0,10200,8772.0
739,"Morelia, Michoacan",6,2,2020,C4,D2,59000,4226,0,0.0
739,"Morelia, Michoacan",7,3,2020,C4,D2,59000,99151,931,800.66
739,"Morelia, Michoacan",8,3,2020,C4,D2,59000,584,0,0.0
739,"Morelia, Michoacan",9,3,2020,C4,D2,59000,91009,6956,5982.16
739,"Morelia, Michoacan",10,4,2020,C4,D2,59000,87540,1428,1228.08
739,"Morelia, Michoacan",12,4,2020,C4,D2,59000,87782,561,482.46
741,"Morelia, Michoacan",1,1,2018,C5,D13,115000,192868,857,737.02
741,"Morelia, Michoacan",2,1,2018,C5,D13,115000,73252,0,0.0
741,"Morelia, Michoacan",3,1,2018,C5,D13,115000,154571,14182,12196.52
741,"Morelia, Michoacan",4,2,2018,C5,D13,115000,144967,548,471.28
741,"Morelia, Michoacan",5,2,2018,C5,D13,115000,124610,750,645.0
741,"Morelia, Michoacan",6,2,2018,C5,D13,115000,187228,13881,11937.66
741,"Morelia, Michoacan",7,3,2018,C5,D13,115000,201053,823,707.78
741,"Morelia, Michoacan",8,3,2018,C5,D13,115000,203439,696,598.56
741,"Morelia, Michoacan",9,3,2018,C5,D13,115000,131197,14101,12126.86
741,"Morelia, Michoacan",10,4,2018,C5,D13,115000,96474,0,0.0
741,"Morelia, Michoacan",11,4,2018,C5,D13,115000,199155,1070,920.1999999999999
741,"Morelia, Michoacan",12,4,2018,C5,D13,115000,120059,13756,11830.16
741,"Morelia, Michoacan",1,1,2019,C5,D13,115000,205754,716,615.76
741,"Morelia, Michoacan",2,1,2019,C5,D13,115000,86409,0,0.0
741,"Morelia, Michoacan",3,1,2019,C5,D13,115000,85745,8875,7632.5
741,"Morelia, Michoacan",4,2,2019,C5,D13,115000,189115,537,461.82
741,"Morelia, Michoacan",5,2,2019,C5,D13,115000,114666,0,0.0
741,"Morelia, Michoacan",6,2,2019,C5,D13,115000,141672,13687,11770.82
741,"Morelia, Michoacan",7,3,2019,C5,D13,115000,143949,389,334.54
741,"Morelia, Michoacan",8,3,2019,C5,D13,115000,155055,334,287.24
741,"Morelia, Michoacan",9,3,2019,C5,D13,115000,107441,13375,11502.5
741,"Morelia, Michoacan",10,4,2019,C5,D13,115000,147324,267,229.62
741,"Morelia, Michoacan",11,4,2019,C5,D13,115000,205345,720,619.2
741,"Morelia, Michoacan",12,4,2019,C5,D13,115000,194176,14061,12092.46
741,"Morelia, Michoacan",1,1,2020,C5,D13,115000,181315,459,394.74
741,"Morelia, Michoacan",2,1,2020,C5,D13,115000,155553,571,491.06
741,"Morelia, Michoacan",3,1,2020,C5,D13,115000,179462,13954,12000.44
741,"Morelia, Michoacan",4,2,2020,C5,D13,115000,94801,0,0.0
741,"Morelia, Michoacan",5,2,2020,C5,D13,115000,220592,851,731.86
741,"Morelia, Michoacan",6,2,2020,C5,D13,115000,224199,13809,11875.74
741,"Morelia, Michoacan",7,3,2020,C5,D13,115000,195387,721,620.06
741,"Morelia, Michoacan",8,3,2020,C5,D13,115000,229231,666,572.76
741,"Morelia, Michoacan",9,3,2020,C5,D13,115000,243142,14097,12123.42
741,"Morelia, Michoacan",10,4,2020,C5,D13,115000,310698,919,790.34
741,"Morelia, Michoacan",11,4,2020,C5,D13,115000,173422,524,450.64
741,"Morelia, Michoacan",12,4,2020,C5,D13,115000,294000,14261,12264.46
742,"Morelia, Michoacan",1,1,2018,C2,D5,23000,27007,129,110.94
742,"Morelia, Michoacan",2,1,2018,C2,D5,23000,27895,207,178.02
742,"Morelia, Michoacan",3,1,2018,C2,D5,23000,19735,4894,4208.84
742,"Morelia, Michoacan",4,2,2018,C2,D5,23000,27694,98,84.28
742,"Morelia, Michoacan",5,2,2018,C2,D5,23000,24907,204,175.44
742,"Morelia, Michoacan",6,2,2018,C2,D5,23000,26485,5121,4404.0599999999995
742,"Morelia, Michoacan",7,3,2018,C2,D5,23000,20769,0,0.0
742,"Morelia, Michoacan",8,3,2018,C2,D5,23000,44449,270,232.2
742,"Morelia, Michoacan",9,3,2018,C2,D5,23000,41259,5165,4441.9
742,"Morelia, Michoacan",10,4,2018,C2,D5,23000,52189,280,240.79999999999998
742,"Morelia, Michoacan",11,4,2018,C2,D5,23000,32577,202,173.72
742,"Morelia, Michoacan",12,4,2018,C2,D5,23000,0,4894,4208.84
742,"Morelia, Michoacan",1,1,2019,C2,D5,23000,26440,249,214.14
742,"Morelia, Michoacan",2,1,2019,C2,D5,23000,32921,192,165.12
742,"Morelia, Michoacan",3,1,2019,C2,D5,23000,25958,5152,4430.72
742,"Morelia, Michoacan",4,2,2019,C2,D5,23000,35057,285,245.1
742,"Morelia, Michoacan",5,2,2019,C2,D5,23000,44281,308,264.88
742,"Morelia, Michoacan",6,2,2019,C2,D5,23000,34585,5115,4398.9
742,"Morelia, Michoacan",7,3,2019,C2,D5,23000,37059,243,208.98
742,"Morelia, Michoacan",8,3,2019,C2,D5,23000,24998,271,233.06
742,"Morelia, Michoacan",9,3,2019,C2,D5,23000,40697,5228,4496.08
742,"Morelia, Michoacan",10,4,2019,C2,D5,23000,48032,321,276.06
742,"Morelia, Michoacan",11,4,2019,C2,D5,23000,75510,481,413.65999999999997
742,"Morelia, Michoacan",12,4,2019,C2,D5,23000,52139,5195,4467.7
742,"Morelia, Michoacan",1,1,2020,C2,D5,23000,74620,401,344.86
742,"Morelia, Michoacan",2,1,2020,C2,D5,23000,57062,350,301.0
742,"Morelia, Michoacan",3,1,2020,C2,D5,23000,60787,5158,4435.88
742,"Morelia, Michoacan",4,2,2020,C2,D5,23000,31158,239,205.54
742,"Morelia, Michoacan",5,2,2020,C2,D5,23000,41675,307,264.02
742,"Morelia, Michoacan",6,2,2020,C2,D5,23000,16876,4894,4208.84
742,"Morelia, Michoacan",7,3,2020,C2,D5,23000,20326,0,0.0
742,"Morelia, Michoacan",8,3,2020,C2,D5,23000,22050,0,0.0
742,"Morelia, Michoacan",9,3,2020,C2,D5,23000,21769,0,0.0
742,"Morelia, Michoacan",10,4,2020,C2,D5,23000,27854,232,199.52
742,"Morelia, Michoacan",11,4,2020,C2,D5,23000,20984,0,0.0
742,"Morelia, Michoacan",12,4,2020,C2,D5,23000,22857,1894,1628.84
743,"Etzatlan, Jalisco",1,1,2018,C2,D16,23000,4263,0,0.0
743,"Etzatlan, Jalisco",2,1,2018,C2,D16,23000,16253,0,0.0
743,"Etzatlan, Jalisco",3,1,2018,C2,D16,23000,24968,178,153.07999999999998
743,"Etzatlan, Jalisco",4,2,2018,C2,D16,23000,23902,197,169.42
743,"Etzatlan, Jalisco",5,2,2018,C2,D16,23000,38936,173,148.78
743,"Etzatlan, Jalisco",6,2,2018,C2,D16,23000,32909,5119,4402.34
743,"Etzatlan, Jalisco",7,3,2018,C2,D16,23000,42997,313,269.18
743,"Etzatlan, Jalisco",8,3,2018,C2,D16,23000,41995,130,111.8
743,"Etzatlan, Jalisco",9,3,2018,C2,D16,23000,17054,4894,4208.84
743,"Etzatlan, Jalisco",10,4,2018,C2,D16,23000,25178,122,104.92
743,"Etzatlan, Jalisco",11,4,2018,C2,D16,23000,38347,230,197.79999999999998
743,"Etzatlan, Jalisco",12,4,2018,C2,D16,23000,47564,5069,4359.34
743,"Etzatlan, Jalisco",1,1,2019,C2,D16,23000,38161,223,191.78
743,"Etzatlan, Jalisco",2,1,2019,C2,D16,23000,53115,330,283.8
743,"Etzatlan, Jalisco",3,1,2019,C2,D16,23000,24775,5004,4303.44
743,"Etzatlan, Jalisco",4,2,2019,C2,D16,23000,26834,191,164.26
743,"Etzatlan, Jalisco",5,2,2019,C2,D16,23000,22960,0,0.0
743,"Etzatlan, Jalisco",6,2,2019,C2,D16,23000,23338,2078,1787.08
743,"Etzatlan, Jalisco",7,3,2019,C2,D16,23000,34117,221,190.06
743,"Etzatlan, Jalisco",8,3,2019,C2,D16,23000,41590,234,201.24
743,"Etzatlan, Jalisco",9,3,2019,C2,D16,23000,46107,5108,4392.88
743,"Etzatlan, Jalisco",10,4,2019,C2,D16,23000,28176,141,121.26
743,"Etzatlan, Jalisco",11,4,2019,C2,D16,23000,37939,159,136.74
743,"Etzatlan, Jalisco",12,4,2019,C2,D16,23000,39890,5117,4400.62
743,"Etzatlan, Jalisco",1,1,2020,C2,D16,23000,32703,194,166.84
743,"Etzatlan, Jalisco",2,1,2020,C2,D16,23000,14160,0,0.0
743,"Etzatlan, Jalisco",3,1,2020,C2,D16,23000,23921,2142,1842.12
743,"Etzatlan, Jalisco",4,2,2020,C2,D16,23000,13009,0,0.0
743,"Etzatlan, Jalisco",5,2,2020,C2,D16,23000,21214,0,0.0
743,"Etzatlan, Jalisco",6,2,2020,C2,D16,23000,40534,2050,1763.0
743,"Etzatlan, Jalisco",7,3,2020,C2,D16,23000,16510,0,0.0
743,"Etzatlan, Jalisco",8,3,2020,C2,D16,23000,30451,210,180.6
743,"Etzatlan, Jalisco",9,3,2020,C2,D16,23000,29489,5036,4330.96
743,"Etzatlan, Jalisco",10,4,2020,C2,D16,23000,9804,0,0.0
743,"Etzatlan, Jalisco",11,4,2020,C2,D16,23000,18382,0,0.0
743,"Etzatlan, Jalisco",12,4,2020,C2,D16,23000,28305,197,169.42
744,"Etzatlan, Jalisco",1,1,2018,C1,D13,11000,27363,109,93.74
744,"Etzatlan, Jalisco",2,1,2018,C1,D13,11000,22803,70,60.199999999999996
744,"Etzatlan, Jalisco",3,1,2018,C1,D13,11000,44651,3782,3252.52
744,"Etzatlan, Jalisco",4,2,2018,C1,D13,11000,14557,53,45.58
744,"Etzatlan, Jalisco",5,2,2018,C1,D13,11000,23625,55,47.3
744,"Etzatlan, Jalisco",6,2,2018,C1,D13,11000,21746,3539,3043.54
744,"Etzatlan, Jalisco",7,3,2018,C2,D13,23000,60250,363,312.18
744,"Etzatlan, Jalisco",8,3,2018,C2,D13,23000,20185,0,0.0
744,"Etzatlan, Jalisco",9,3,2018,C2,D13,23000,39539,5041,4335.26
744,"Etzatlan, Jalisco",10,4,2018,C2,D13,23000,56151,341,293.26
744,"Etzatlan, Jalisco",11,4,2018,C2,D13,23000,14348,0,0.0
744,"Etzatlan, Jalisco",12,4,2018,C2,D13,23000,54759,5235,4502.1
744,"Etzatlan, Jalisco",1,1,2019,C2,D13,23000,18645,0,0.0
744,"Etzatlan, Jalisco",2,1,2019,C2,D13,23000,17166,0,0.0
744,"Etzatlan, Jalisco",3,1,2019,C2,D13,23000,35563,2063,1774.18
744,"Etzatlan, Jalisco",4,2,2019,C2,D13,23000,29219,120,103.2
744,"Etzatlan, Jalisco",5,2,2019,C2,D13,23000,32103,90,77.4
744,"Etzatlan, Jalisco",6,2,2019,C2,D13,23000,38196,5083,4371.38
744,"Etzatlan, Jalisco",7,3,2019,C2,D13,23000,53607,338,290.68
744,"Etzatlan, Jalisco",8,3,2019,C2,D13,23000,56067,105,90.3
744,"Etzatlan, Jalisco",9,3,2019,C2,D13,23000,59652,4996,4296.5599999999995
744,"Etzatlan, Jalisco",10,4,2019,C2,D13,23000,44107,167,143.62
744,"Etzatlan, Jalisco",11,4,2019,C2,D13,23000,50019,165,141.9
744,"Etzatlan, Jalisco",12,4,2019,C2,D13,23000,39863,5077,4366.22
744,"Etzatlan, Jalisco",1,1,2020,C2,D13,23000,40946,288,247.68
744,"Etzatlan, Jalisco",2,1,2020,C2,D13,23000,51167,196,168.56
744,"Etzatlan, Jalisco",3,1,2020,C2,D13,23000,52091,5218,4487.48
744,"Etzatlan, Jalisco",4,2,2020,C2,D13,23000,23524,21,18.06
744,"Etzatlan, Jalisco",5,2,2020,C2,D13,23000,42287,188,161.68
744,"Etzatlan, Jalisco",6,2,2020,C2,D13,23000,56519,5008,4306.88
744,"Etzatlan, Jalisco",7,3,2020,C2,D13,23000,36912,165,141.9
744,"Etzatlan, Jalisco",8,3,2020,C2,D13,23000,43582,184,158.24
744,"Etzatlan, Jalisco",9,3,2020,C2,D13,23000,42880,5067,4357.62
744,"Etzatlan, Jalisco",10,4,2020,C2,D13,23000,56953,266,228.76
744,"Etzatlan, Jalisco",11,4,2020,C2,D13,23000,64280,427,367.21999999999997
744,"Etzatlan, Jalisco",12,4,2020,C2,D13,23000,26921,4936,4244.96
745,"Etzatlan, Jalisco",1,1,2018,C4,D16,59000,48857,855,735.3
745,"Etzatlan, Jalisco",2,1,2018,C4,D16,59000,142298,824,708.64
745,"Etzatlan, Jalisco",3,1,2018,C4,D16,59000,147835,11084,9532.24
745,"Etzatlan, Jalisco",4,2,2018,C4,D16,59000,171596,909,781.74
745,"Etzatlan, Jalisco",5,2,2018,C4,D16,59000,140921,915,786.9
745,"Etzatlan, Jalisco",6,2,2018,C4,D16,59000,149554,11043,9496.98
745,"Etzatlan, Jalisco",7,3,2018,C4,D16,59000,159398,926,796.36
745,"Etzatlan, Jalisco",8,3,2018,C4,D16,59000,201334,1109,953.74
745,"Etzatlan, Jalisco",9,3,2018,C4,D16,59000,104063,11017,9474.619999999999
745,"Etzatlan, Jalisco",10,4,2018,C4,D16,59000,166500,892,767.12
745,"Etzatlan, Jalisco",11,4,2018,C4,D16,59000,144289,911,783.46
745,"Etzatlan, Jalisco",12,4,2018,C4,D16,59000,173868,11367,9775.619999999999
745,"Etzatlan, Jalisco",1,1,2019,C4,D16,59000,162569,845,726.7
745,"Etzatlan, Jalisco",2,1,2019,C4,D16,59000,162755,924,794.64
745,"Etzatlan, Jalisco",3,1,2019,C4,D16,59000,102474,10802,9289.72
745,"Etzatlan, Jalisco",4,2,2019,C4,D16,59000,1136,0,0.0
745,"Etzatlan, Jalisco",5,2,2019,C4,D16,59000,20639,0,0.0
745,"Etzatlan, Jalisco",6,2,2019,C4,D16,59000,4781,0,0.0
745,"Etzatlan, Jalisco",7,3,2019,C4,D16,59000,7598,0,0.0
745,"Etzatlan, Jalisco",8,3,2019,C4,D16,59000,6016,0,0.0
745,"Etzatlan, Jalisco",9,3,2019,C4,D16,59000,134436,792,681.12
745,"Etzatlan, Jalisco",10,4,2019,C4,D2,59000,161737,890,765.4
745,"Etzatlan, Jalisco",11,4,2019,C4,D2,59000,6396,0,0.0
745,"Etzatlan, Jalisco",12,4,2019,C4,D2,59000,99271,10494,9024.84
745,"Etzatlan, Jalisco",1,1,2020,C4,D2,59000,90236,319,274.34
745,"Etzatlan, Jalisco",2,1,2020,C4,D2,59000,105401,660,567.6
745,"Etzatlan, Jalisco",3,1,2020,C4,D2,59000,84390,10496,9026.56
745,"Etzatlan, Jalisco",4,2,2020,C4,D2,59000,47538,0,0.0
745,"Etzatlan, Jalisco",5,2,2020,C4,D2,59000,58699,0,0.0
745,"Etzatlan, Jalisco",6,2,2020,C4,D2,59000,199470,11160,9597.6
745,"Etzatlan, Jalisco",7,3,2020,C4,D2,59000,166547,674,579.64
745,"Etzatlan, Jalisco",8,3,2020,C4,D2,59000,81158,175,150.5
745,"Etzatlan, Jalisco",9,3,2020,C4,D2,59000,64768,10603,9118.58
745,"Etzatlan, Jalisco",10,4,2020,C4,D2,59000,71918,262,225.32
745,"Etzatlan, Jalisco",11,4,2020,C4,D2,59000,105888,367,315.62
745,"Etzatlan, Jalisco",12,4,2020,C4,D2,59000,97005,10543,9066.98
748,"Guadalajara, Jalisco",1,1,2018,C2,D8,23000,10800,0,0.0
748,"Guadalajara, Jalisco",2,1,2018,C2,D8,23000,11483,0,0.0
748,"Guadalajara, Jalisco",3,1,2018,C2,D8,23000,42699,2300,1978.0
748,"Guadalajara, Jalisco",4,2,2018,C2,D8,23000,45891,369,317.34
748,"Guadalajara, Jalisco",5,2,2018,C2,D8,23000,52530,443,380.98
748,"Guadalajara, Jalisco",6,2,2018,C2,D8,23000,29697,5149,4428.14
748,"Guadalajara, Jalisco",7,3,2018,C2,D8,23000,44598,345,296.7
748,"Guadalajara, Jalisco",8,3,2018,C2,D8,23000,44453,474,407.64
748,"Guadalajara, Jalisco",9,3,2018,C2,D8,23000,46213,5307,4564.0199999999995
748,"Guadalajara, Jalisco",10,4,2018,C2,D8,23000,37171,290,249.4
748,"Guadalajara, Jalisco",11,4,2018,C2,D8,23000,18794,0,0.0
748,"Guadalajara, Jalisco",12,4,2018,C2,D8,23000,29657,5148,4427.28
748,"Guadalajara, Jalisco",1,1,2019,C2,D8,23000,8150,0,0.0
748,"Guadalajara, Jalisco",2,1,2019,C2,D8,23000,12336,0,0.0
748,"Guadalajara, Jalisco",3,1,2019,C2,D8,23000,21483,0,0.0
748,"Guadalajara, Jalisco",4,2,2019,C2,D8,23000,13085,0,0.0
748,"Guadalajara, Jalisco",5,2,2019,C2,D8,23000,9952,0,0.0
748,"Guadalajara, Jalisco",6,2,2019,C2,D8,23000,16109,0,0.0
748,"Guadalajara, Jalisco",7,3,2019,C2,D8,23000,41210,167,143.62
748,"Guadalajara, Jalisco",8,3,2019,C2,D8,23000,24172,216,185.76
748,"Guadalajara, Jalisco",9,3,2019,C2,D8,23000,12664,4894,4208.84
748,"Guadalajara, Jalisco",10,4,2019,C2,D8,23000,11029,0,0.0
748,"Guadalajara, Jalisco",11,4,2019,C2,D8,23000,6951,0,0.0
748,"Guadalajara, Jalisco",12,4,2019,C2,D8,23000,16693,0,0.0
748,"Guadalajara, Jalisco",1,1,2020,C2,D8,23000,28693,243,208.98
748,"Guadalajara, Jalisco",2,1,2020,C2,D8,23000,32060,160,137.6
748,"Guadalajara, Jalisco",3,1,2020,C2,D8,23000,13192,1894,1628.84
748,"Guadalajara, Jalisco",4,2,2020,C2,D8,23000,11637,0,0.0
748,"Guadalajara, Jalisco",5,2,2020,C2,D8,23000,23821,218,187.48
748,"Guadalajara, Jalisco",6,2,2020,C2,D8,23000,40048,2214,1904.04
748,"Guadalajara, Jalisco",7,3,2020,C2,D8,23000,30457,235,202.1
748,"Guadalajara, Jalisco",8,3,2020,C2,D8,23000,38456,236,202.96
748,"Guadalajara, Jalisco",9,3,2020,C2,D8,23000,26227,5112,4396.32
748,"Guadalajara, Jalisco",10,4,2020,C2,D8,23000,30032,273,234.78
